Year,Field.ID,Quadrant,Mildew_Apr,Mildew_May,Mildew_Jun,Mildew_Jul,Mildew_Apr_Dummy,Mildew_May_Dummy,Mildew_Jun_Dummy,Mildew_Jul_Dummy,mi,Mildew.Incidence_Dummy,r6,nonr6,is,Pruning,FlagShoot.Incidence,FlagShoot.Incidence_Dummy,YearlyCon,YearlyTCost,Grower_1,Grower_2,Grower_3,Grower_4,Grower_5,Grower_6,Grower_7,Grower_8,Grower_9,YearDummy_2014,YearDummy_2015,YearDummy_2016,YearDummy_2017,NE,NW,SW,SE,Direction_Ordinal,Grower_Ordinal,Prediction,ATE
2015,29,NE,0,0,0.98,0.59,0,0,1,1,0.3925,1,4,0,2,2,0,0,5,612.7690768,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,111.7321348,-9.279640406
2015,30,NE,0,0,0.3,0.9,0,0,1,1,0.3,1,4,4,0,4,0,0,10,414.8277383,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,134.2828781,91.10508314
2015,31,NE,0,0,0.22,1,0,0,1,1,0.305,1,3,3,0,5,0,0,3,414.8277383,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,114.3878999,-102.0502785
2015,32,NE,0,0,0.17,0.03,0,0,1,1,0.05,1,4,4,0,4,0,0,10,414.8277383,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,154.5192412,315.5193791
2015,33,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,4,254.7508503,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,141.8372552,336.519239
2015,34,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,272.7754909,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,141.5609875,336.519239
2015,35,SW,0,0,0,0.01,0,0,0,1,0.0025,1,1,1,0,5,0,0,5,272.7754909,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,165.387921,366.537374
2015,36,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,272.7754909,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,137.7990336,336.519239
2015,37,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,182.5706301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,135.666823,372.6030335
2015,38,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,182.5706301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,123.9175444,373.3835823
2015,39,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,126.5299553,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,118.3928397,312.7912269
2015,40,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,4,141.4533914,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,145.5079066,325.7277984
2015,41,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,4,120.8947721,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,130.2119005,325.7277984
2015,42,NW,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,120.8947721,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,129.2294531,344.9868903
2015,43,NW,0,0,0.01,0,0,0,1,0,0.0025,1,3,3,1,3,0,0,5,185.5205038,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,134.0045282,377.0981073
2015,44,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,182.5706301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,132.1126688,372.6030335
2015,45,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,126.5299553,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,129.2016757,312.7912269
2015,46,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,126.5299553,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,143.3093677,312.7912269
2015,47,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,117.7165328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,129.6210564,343.9512719
2015,49,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,4,137.1272543,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,159.2269157,265.4807758
2015,50,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,4,137.1272543,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,144.3335575,265.4807758
2015,51,NE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,4,137.1272543,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,149.0163168,290.5090626
2015,52,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,36.04928117,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,156.5217088,265.2309604
2015,55,NE,0,0,0.01,0,0,0,1,0,0.0025,1,4,0,2,3,0,0,8,388.79704,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,154.6345203,326.7453317
2015,56,NE,0,0,0.01,0.02,0,0,1,1,0.0075,1,4,0,2,3,0,0,8,405.6789438,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,150.3807727,326.7453317
2015,57,NE,0,0,0.61,0.02,0,0,1,1,0.1575,1,4,0,2,2,0,0,8,520.0141986,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,115.3623513,23.17557745
2015,58,NE,0,0,0.71,0.09,0,0,1,1,0.2,1,4,0,2,3,0,0,8,405.6789438,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,150.8656403,165.2851493
2015,59,NE,0,0,0,0.01,0,0,0,1,0.0025,1,3,3,2,5,0,0,5,155.1518949,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,140.8867286,263.5909387
2015,60,NW,0,0,0.16,0.11,0,0,1,1,0.0675,1,5,0,2,2,0,0,4,241.8024216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,123.3541031,363.520138
2015,61,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,241.8024216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,125.0291728,372.7620279
2015,62,NW,0,0,0.24,0.04,0,0,1,1,0.07,1,4,4,2,1,0,0,4,241.8024216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,140.7474167,317.9847019
2015,63,NW,0,0,0,0.01,0,0,0,1,0.0025,1,4,0,2,1,0,0,4,241.8024216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,125.592856,364.234774
2015,64,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,4,261.6240067,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,123.614064,321.2069229
2015,65,NW,0,0,0,0.01,0,0,0,1,0.0025,1,4,0,2,1,0,0,4,261.6240067,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,126.7583331,364.234774
2015,66,NW,0,0,0.01,0.01,0,0,1,1,0.005,1,1,1,0,2,0,0,2,87.00945517,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,140.7260305,344.9240084
2015,67,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,261.6240067,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,146.0823102,372.7620279
2015,68,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,4,87.00945517,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,129.9435787,321.2069229
2015,69,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,4,241.8024216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,126.6467228,321.2069229
2015,70,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,147.8408467,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6,144.7976906,396.2439906
2015,71,SE,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,3,119.1967926,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,147.3468552,350.4490998
2015,72,SE,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,4,213.1583674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,141.9986663,385.6094505
2015,73,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,4,213.1583674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,158.6553508,388.0577882
2015,74,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,119.1967926,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,163.814252,394.6378511
2015,75,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,7,339.9061906,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,141.9137499,393.9481786
2015,76,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,5,262.6953127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,148.7426488,391.1057585
2015,77,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,4,213.1583674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,150.0691845,353.2357826
2015,78,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,312.2322579,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,152.3451993,353.2357826
2015,79,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,4,253.3512912,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,166.7275032,353.2357826
2015,80,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,7,339.9061906,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,157.1034438,456.3667987
2015,81,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,7,303.8569094,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,145.7253355,456.3667987
2015,82,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,4,312.2322579,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,174.0699175,391.1057585
2015,83,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,4,267.8076282,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,143.3384297,355.4923674
2015,84,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,214.0389771,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,142.0727797,379.4945835
2015,85,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,262.6953127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,145.8357655,353.2357826
2015,86,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,5,262.6953127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,139.9799187,355.4923674
2015,87,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,246.8041164,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,141.3922773,353.2357826
2015,88,SE,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,119.1967926,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,150.1578539,486.9715813
2015,89,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,204.783019,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,179.2876917,394.6378511
2015,90,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,5,168.7337378,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,152.3614054,391.1057585
2015,91,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,3,119.1967926,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,153.500171,419.2802491
2015,92,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,208.9266615,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,141.5778106,353.2357826
2015,93,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,4,213.1583674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,147.6339071,353.2357826
2015,94,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,4,468.4258956,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,161.4012321,388.0577882
2015,95,SE,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,3,235.7199845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,145.3043865,350.4490998
2015,96,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,141.7584097,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,160.4198439,394.6378511
2015,97,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,235.7199845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,7,157.9819257,353.2357826
2015,98,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,213.1583674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,7,136.0095157,334.6311947
2015,99,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,235.7199845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,7,153.0430677,376.9778551
2015,100,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,3,260.4453242,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,160.548983,397.7991365
2015,101,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,5,378.0927651,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,129.8351493,332.4036347
2015,102,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,1,96.31061423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,132.7841299,336.519239
2015,103,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,1,96.31061423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,133.6007249,332.4036347
2015,104,SW,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,273.1582812,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,147.883511,375.8436586
2015,105,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,3,449.3273953,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,147.8333089,332.4036347
2015,106,SW,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,96.31061423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,171.5580925,379.9862829
2015,107,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,96.31061423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,144.3598391,366.537374
2015,108,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,260.4453242,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,168.0410724,373.0283529
2015,109,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,96.31061423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,153.6086484,366.537374
2015,110,NW,0,0,0.1,0.12,0,0,1,1,0.055,1,2,2,0,4,0,0,9,648.257629,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,154.0781386,240.0381454
2015,111,NE,0,0,0.01,0.39,0,0,1,1,0.1,1,4,0,2,4,0,0,7,347.8656788,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,10,155.690504,320.9065414
2015,112,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,7,347.8656788,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,132.8274327,396.3706113
2015,113,NW,0,0,0.01,0.11,0,0,1,1,0.03,1,3,3,0,2,0,0,6,311.8163976,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,134.2231364,333.7570917
2015,114,NW,0,0,0,0.01,0,0,0,1,0.0025,1,3,3,0,3,0,0,6,311.8163976,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,132.730916,379.6263746
2015,115,NW,0,0,0.13,0.46,0,0,1,1,0.1475,1,4,0,2,2,0,0,7,430.4232549,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,92.20388754,239.104742
2015,116,NW,0,0,0.27,0.82,0,0,1,1,0.2725,1,4,0,2,1,0,0,7,811.4980783,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,100.4402718,253.9601959
2015,117,NW,0,0.03,0.6,0.98,0,1,1,1,0.4025,1,4,0,2,3,0,0,7,766.2910731,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,178.8145575,67.31102112
2015,118,NW,0,0,0.02,0.02,0,0,1,1,0.01,1,4,4,0,2,0,0,6,311.8163976,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,144.1096036,347.3600139
2015,119,NW,0,0.01,0.37,0.47,0,1,1,1,0.2125,1,4,0,2,3,0,0,7,813.8471177,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,132.3685166,87.60987196
2015,120,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,7,303.8576356,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,138.8578704,333.7570917
2015,121,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,7,311.8163976,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,114.9083434,323.7668786
2015,122,NW,0,0,0.12,0.19,0,0,1,1,0.0775,1,4,0,2,1,0,0,7,525.77829,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,10,116.7318738,210.1312374
2016,1,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,145.0874704,338.4583312
2016,2,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,132.9570738,339.215408
2016,3,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,148.5278814,306.6444878
2016,4,SW,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,137.7727065,343.5155427
2016,5,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,140.1452878,377.2253638
2016,6,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,134.4327947,338.4583312
2016,7,SW,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,163.158776,306.6444878
2016,8,SE,0,0,0.08,0,0,0,1,0,0.02,1,1,1,1,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,157.4958571,362.1305003
2016,9,NE,0,0.0125,0.015,0,0,1,1,0,0.006875,1,2,2,1,5,0.000625,1,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,150.5219597,277.0817313
2016,10,SE,0,0,0.02,0,0,0,1,0,0.005,1,2,2,2,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,141.202299,364.749997
2016,11,NE,0,0,0.005,0.005,0,0,1,1,0.0025,1,4,4,1,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,151.6609059,245.0585743
2016,12,NE,0,0,0.09,0.115,0,0,1,1,0.05125,1,3,3,2,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,141.8847609,242.4352531
2016,13,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,128.9304036,335.7030583
2016,14,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,153.8863419,338.4583312
2016,15,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,160.7498601,362.1305003
2016,16,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,138.2062434,362.1305003
2016,17,SE,0,0,0.005,0.005,0,0,1,1,0.0025,1,4,4,1,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,145.1556273,323.6218977
2016,18,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,148.4720581,335.7030583
2016,19,SW,0,0,0,0.005,0,0,0,1,0.00125,1,3,3,2,5,0,0,3,309.0361793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,141.9896328,311.6082359
2016,20,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,337.6080661,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,133.0501728,227.3109429
2016,21,NE,0,0,0.865,0.23,0,0,1,1,0.27375,1,4,4,2,5,0,0,9,589.4206539,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,123.6767554,-71.54209106
2016,22,NE,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,314.7590362,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,129.6143867,190.9091221
2016,23,SE,0,0,0.005,0.015,0,0,1,1,0.005,1,4,0,2,1,0,0,5,303.8193706,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,137.169756,373.7647618
2016,24,SE,0,0,0.01,0,0,0,1,0,0.0025,1,4,0,2,2,0,0,5,303.8193706,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,113.6520634,376.956315
2016,26,NE,0,0,0.01,0.005,0,0,1,1,0.00375,1,3,3,2,2,0,0,6,424.3362938,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,120.0846403,226.052085
2016,27,NE,0.02,0,0.335,0.235,1,0,1,1,0.1475,1,5,0,2,3,0.003125,1,12,1173.127141,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,221.937268,158.8249116
2016,28,NE,0.004842615,0,0.22,0.54,1,0,1,1,0.191210654,1,4,0,2,3,0.001210654,1,5,690.1811362,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,68.69391729,-58.78980878
2016,29,NE,0,0,0.03,0,0,0,1,0,0.0075,1,4,4,2,5,0,0,9,538.6891028,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,135.8696416,232.2778436
2016,30,NE,0,0,0.035,0.015,0,0,1,1,0.0125,1,3,3,2,5,0,0,6,335.7798038,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,142.886324,228.9060331
2016,31,NE,0,0,0,0.005,0,0,0,1,0.00125,1,4,4,2,4,0,0,9,481.1215503,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,141.7423028,287.7716028
2016,32,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,8,395.2531122,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,136.6010482,303.5397616
2016,33,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,7,368.2640811,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,130.7929725,303.5397616
2016,34,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,8,395.2531122,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,137.4791417,329.6303819
2016,35,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,7,368.2640811,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,150.7575256,303.5397616
2016,36,SW,0,0,0.01,0.035,0,0,1,1,0.01125,1,4,4,2,5,0,0,7,251.0779708,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,137.2349081,293.360197
2016,37,SW,0,0,0.045,0.015,0,0,1,1,0.015,1,4,4,2,5,0,0,7,251.0779708,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,148.0411606,293.360197
2016,38,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,15,883.92743,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,143.9537503,303.5397616
2016,39,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,7,357.3152055,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,142.700561,303.5397616
2016,40,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,4,119.3056524,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,128.8054925,267.6965902
2016,41,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,179.3923908,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,127.5556808,301.71192
2016,42,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,179.3923908,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,126.0177876,301.71192
2016,43,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,59.23701339,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,137.8737258,267.6965902
2016,44,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,3,59.23701339,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,139.4860977,275.5060474
2016,45,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,3,59.23701339,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,138.0027176,275.5060474
2016,46,NW,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,59.23701339,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,130.0297082,285.0512918
2016,47,NW,0,0.265,0.975,0.14,0,1,1,1,0.345,1,3,3,1,5,0.0125,1,6,284.0961825,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,188.824196,300.7616943
